userId,questionId,question,subQuestion,responseId,response
59cfd8f6ca869411de5a7669,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,4
59cfd8f6ca869411de5a7669,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,5
59cfd8f6ca869411de5a7669,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,4
59cfd8f6ca869411de5a7669,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,3
59cfd8f6ca869411de5a7669,q8,Do you have a team?,,team,false
59cfd8f6ca869411de5a7669,q10,Would you like to join an existing team or project?,,join,true
59cfd7f5ca869411de5a7667,q1,What areas are you most interested in?,,q1-i6,Music
59cfd7f5ca869411de5a7667,q1,What areas are you most interested in?,,q1-i11,Sports
59cfd7f5ca869411de5a7667,q2,What role do you expect to play on the team?,,q2-i3,Data Scientist
59cfd7f5ca869411de5a7667,q3,Rate your experience with the following technologies:,Web Application Development,q3-i1,Completed one project/course
59cfd7f5ca869411de5a7667,q3,Rate your experience with the following technologies:,Mobile Application Development,q3-i2,Completed one project/course
59cfd7f5ca869411de5a7667,q3,Rate your experience with the following technologies:,Data Analytics/Mining,q3-i3,Some experience
59cfd7f5ca869411de5a7667,q3,Rate your experience with the following technologies:,Machine Intelligence,q3-i4,Completed one project/course
59cfd7f5ca869411de5a7667,q3,Rate your experience with the following technologies:,Computer Networks,q3-i5,Some experience
59cfd7f5ca869411de5a7667,q3,Rate your experience with the following technologies:,Algorithm Design,q3-i6,Completed one project/course
59cfd7f5ca869411de5a7667,q4,Rate your experience with the following languages:,HTML/CSS,q4-i1,Completed multiple projects/courses
59cfd7f5ca869411de5a7667,q4,Rate your experience with the following languages:,JavaScript,q4-i2,Completed one project/course
59cfd7f5ca869411de5a7667,q4,Rate your experience with the following languages:,Java,q4-i3,Completed multiple projects/courses
59cfd7f5ca869411de5a7667,q4,Rate your experience with the following languages:,C++,q4-i4,Completed multiple projects/courses
59cfd7f5ca869411de5a7667,q4,Rate your experience with the following languages:,Python,q4-i5,Some experience
59cfd7f5ca869411de5a7667,q4,Rate your experience with the following languages:,SQL,q4-i8,Completed multiple projects/courses
59cfd7f5ca869411de5a7667,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,4
59cfd7f5ca869411de5a7667,q5,Rate your skills (worse - better):,Design Skills,q5-i2,3
59cfd7f5ca869411de5a7667,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,3
59cfd7f5ca869411de5a7667,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,3
59cfd7f5ca869411de5a7667,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,4
59cfd7f5ca869411de5a7667,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,4
59cfd7f5ca869411de5a7667,q6,Why are you attending BostonHacks? (Rate),Win,q6-i3,3
59cfd7f5ca869411de5a7667,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,4
59cfd7f5ca869411de5a7667,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,3
59cfd7f5ca869411de5a7667,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,4
59cfd7f5ca869411de5a7667,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,4
59cfd7f5ca869411de5a7667,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,3
59cfd7f5ca869411de5a7667,q8,Do you have a team?,,team,false
59cfd7f5ca869411de5a7667,q10,Would you like to join an existing team or project?,,join,true
59ea33c28dd4091849b4709b,q1,What areas are you most interested in?,,q1-i1,Finance
59ea33c28dd4091849b4709b,q1,What areas are you most interested in?,,q1-i3,Health
59ea33c28dd4091849b4709b,q1,What areas are you most interested in?,,q1-i4,Travel
59ea33c28dd4091849b4709b,q1,What areas are you most interested in?,,q1-i8,Social Issues
59ea33c28dd4091849b4709b,q2,What role do you expect to play on the team?,,q2-i5,iOS
59ea33c28dd4091849b4709b,q2,What role do you expect to play on the team?,,q2-i4,Designer
59ea33c28dd4091849b4709b,q2,What role do you expect to play on the team?,,q2-i3,Data Scientist
59ea33c28dd4091849b4709b,q2,What role do you expect to play on the team?,,q2-i1,Front-end Engineer
59ea33c28dd4091849b4709b,q3,Rate your experience with the following technologies:,Web Application Development,q3-i1,Completed multiple projects/courses
59ea33c28dd4091849b4709b,q3,Rate your experience with the following technologies:,Data Analytics/Mining,q3-i3,Completed multiple projects/courses
59ea33c28dd4091849b4709b,q3,Rate your experience with the following technologies:,Computer Networks,q3-i5,Some experience
59ea33c28dd4091849b4709b,q3,Rate your experience with the following technologies:,Machine Intelligence,q3-i4,Some experience
59ea33c28dd4091849b4709b,q3,Rate your experience with the following technologies:,Virtual/Augmented Reality,q3-i7,No experience
59ea33c28dd4091849b4709b,q4,Rate your experience with the following languages:,HTML/CSS,q4-i1,Some experience
59ea33c28dd4091849b4709b,q4,Rate your experience with the following languages:,Java,q4-i3,Completed one project/course
59ea33c28dd4091849b4709b,q4,Rate your experience with the following languages:,Python,q4-i5,Completed one project/course
59ea33c28dd4091849b4709b,q4,Rate your experience with the following languages:,SQL,q4-i8,Completed multiple projects/courses
59ea33c28dd4091849b4709b,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,3
59ea33c28dd4091849b4709b,q5,Rate your skills (worse - better):,Design Skills,q5-i2,3
59ea33c28dd4091849b4709b,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,4
59ea33c28dd4091849b4709b,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,4
59ea33c28dd4091849b4709b,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,2
59ea33c28dd4091849b4709b,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,5
59ea33c28dd4091849b4709b,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,5
59ea33c28dd4091849b4709b,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,2
59ea33c28dd4091849b4709b,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,2
59ea33c28dd4091849b4709b,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,3
59ea33c28dd4091849b4709b,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,4
59ea33c28dd4091849b4709b,q8,Do you have a team?,,team,false
59ea33c28dd4091849b4709b,q10,Would you like to join an existing team or project?,,join,true
59df700e3b62e811697f4b91,q8,Do you have a team?,,team,false
59df700e3b62e811697f4b91,q10,Would you like to join an existing team or project?,,join,true
59df700e3b62e811697f4b91,q9,Are you looking for more people to join your team?,,teammates,false
59cecbe7ca869411de5a75de,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,2
59cecbe7ca869411de5a75de,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,3
59dae3608ac2a56ad2aaeef1,q8,Do you have a team?,,team,true
59dae3608ac2a56ad2aaeef1,q9,Are you looking for more people to join your team?,,teammates,false
59cee716ca869411de5a75e2,q1,What areas are you most interested in?,,q1-i9,Gaming
59cee716ca869411de5a75e2,q1,What areas are you most interested in?,,q1-i6,Music
59cee716ca869411de5a75e2,q1,What areas are you most interested in?,,q1-i12,Arts
59cee716ca869411de5a75e2,q1,What areas are you most interested in?,,q1-i1,Finance
59cee716ca869411de5a75e2,q2,What role do you expect to play on the team?,,q2-i2,Back-end Engineer
59cee716ca869411de5a75e2,q3,Rate your experience with the following technologies:,Web Application Development,q3-i1,Some experience
59cee716ca869411de5a75e2,q3,Rate your experience with the following technologies:,Computer Networks,q3-i5,Some experience
59cee716ca869411de5a75e2,q3,Rate your experience with the following technologies:,Algorithm Design,q3-i6,Completed one project/course
59cee716ca869411de5a75e2,q3,Rate your experience with the following technologies:,Hardware,q3-i8,Some experience
59cee716ca869411de5a75e2,q4,Rate your experience with the following languages:,HTML/CSS,q4-i1,Completed multiple projects/courses
59cee716ca869411de5a75e2,q4,Rate your experience with the following languages:,JavaScript,q4-i2,Some experience
59cee716ca869411de5a75e2,q4,Rate your experience with the following languages:,Java,q4-i3,Completed multiple projects/courses
59cee716ca869411de5a75e2,q4,Rate your experience with the following languages:,C++,q4-i4,Some experience
59cee716ca869411de5a75e2,q4,Rate your experience with the following languages:,Python,q4-i5,Completed one project/course
59cee716ca869411de5a75e2,q4,Rate your experience with the following languages:,SQL,q4-i8,Some experience
59cee716ca869411de5a75e2,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,3
59cee716ca869411de5a75e2,q5,Rate your skills (worse - better):,Design Skills,q5-i2,3
59cee716ca869411de5a75e2,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,2
59cee716ca869411de5a75e2,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,2
59cee716ca869411de5a75e2,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,5
59cee716ca869411de5a75e2,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,5
59cee716ca869411de5a75e2,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,5
59cee716ca869411de5a75e2,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,3
59cee716ca869411de5a75e2,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,4
59cee716ca869411de5a75e2,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,3
59cee716ca869411de5a75e2,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,3
59cee716ca869411de5a75e2,q1,What areas are you most interested in?,,q1-i4,Travel
59d4e6a2e91f783e0cad19d7,q1,What areas are you most interested in?,,q1-i5,Entertainment
59d4e6a2e91f783e0cad19d7,q1,What areas are you most interested in?,,q1-i7,Economics
59d4e6a2e91f783e0cad19d7,q2,What role do you expect to play on the team?,,q2-i1,Front-end Engineer
59d4e6a2e91f783e0cad19d7,q2,What role do you expect to play on the team?,,q2-i2,Back-end Engineer
59d4e6a2e91f783e0cad19d7,q2,What role do you expect to play on the team?,,q2-i3,Data Scientist
59d4e6a2e91f783e0cad19d7,q2,What role do you expect to play on the team?,,q2-i5,iOS
59d4e6a2e91f783e0cad19d7,q3,Rate your experience with the following technologies:,Web Application Development,q3-i1,Completed one project/course
59d4e6a2e91f783e0cad19d7,q3,Rate your experience with the following technologies:,Mobile Application Development,q3-i2,Some experience
59d4e6a2e91f783e0cad19d7,q3,Rate your experience with the following technologies:,Data Analytics/Mining,q3-i3,Completed multiple projects/courses
59d4e6a2e91f783e0cad19d7,q3,Rate your experience with the following technologies:,Machine Intelligence,q3-i4,Completed one project/course
59d4e6a2e91f783e0cad19d7,q3,Rate your experience with the following technologies:,Computer Networks,q3-i5,Some experience
59d4e6a2e91f783e0cad19d7,q3,Rate your experience with the following technologies:,Algorithm Design,q3-i6,Completed multiple projects/courses
59d4e6a2e91f783e0cad19d7,q4,Rate your experience with the following languages:,HTML/CSS,q4-i1,Completed one project/course
59d4e6a2e91f783e0cad19d7,q4,Rate your experience with the following languages:,JavaScript,q4-i2,Completed one project/course
59d4e6a2e91f783e0cad19d7,q4,Rate your experience with the following languages:,Python,q4-i5,Completed multiple projects/courses
59d4e6a2e91f783e0cad19d7,q4,Rate your experience with the following languages:,Swift,q4-i9,Completed one project/course
59d4e6a2e91f783e0cad19d7,q4,Rate your experience with the following languages:,SQL,q4-i8,Completed one project/course
59d4e6a2e91f783e0cad19d7,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,3
59d4e6a2e91f783e0cad19d7,q5,Rate your skills (worse - better):,Design Skills,q5-i2,4
59d4e6a2e91f783e0cad19d7,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,5
59d4e6a2e91f783e0cad19d7,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,4
59d4e6a2e91f783e0cad19d7,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,5
59d4e6a2e91f783e0cad19d7,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,5
59d4e6a2e91f783e0cad19d7,q6,Why are you attending BostonHacks? (Rate),Win,q6-i3,5
59d4e6a2e91f783e0cad19d7,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,5
59d4e6a2e91f783e0cad19d7,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,4
59d4e6a2e91f783e0cad19d7,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,4
59d4e6a2e91f783e0cad19d7,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,4
59d4e6a2e91f783e0cad19d7,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,4
59d4e6a2e91f783e0cad19d7,q8,Do you have a team?,,team,false
59d4e6a2e91f783e0cad19d7,q10,Would you like to join an existing team or project?,,join,true
59eafb8d8dd4091849b470ac,q1,What areas are you most interested in?,,q1-i9,Gaming
59eafb8d8dd4091849b470ac,q1,What areas are you most interested in?,,q1-i3,Health
59eafb8d8dd4091849b470ac,q1,What areas are you most interested in?,,q1-i1,Finance
59eafb8d8dd4091849b470ac,q1,What areas are you most interested in?,,q1-i5,Entertainment
59eafb8d8dd4091849b470ac,q3,Rate your experience with the following technologies:,Hardware,q3-i8,Some experience
59eafb8d8dd4091849b470ac,q3,Rate your experience with the following technologies:,Virtual/Augmented Reality,q3-i7,Some experience
59eafb8d8dd4091849b470ac,q3,Rate your experience with the following technologies:,Algorithm Design,q3-i6,Some experience
59eafb8d8dd4091849b470ac,q3,Rate your experience with the following technologies:,Computer Networks,q3-i5,Some experience
59eafb8d8dd4091849b470ac,q4,Rate your experience with the following languages:,JavaScript,q4-i2,Completed one project/course
59eafb8d8dd4091849b470ac,q4,Rate your experience with the following languages:,C++,q4-i4,Some experience
59eafb8d8dd4091849b470ac,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,3
59eafb8d8dd4091849b470ac,q5,Rate your skills (worse - better):,Design Skills,q5-i2,2
59eafb8d8dd4091849b470ac,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,3
59eafb8d8dd4091849b470ac,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,3
